Datetime,C,T,Time,Date
12/30/2004 16:00:00,-200,12.3,16:00:00,2004-12-30
12/30/2004 17:00:00,-200,9.8,17:00:00,2004-12-30
12/30/2004 18:00:00,-200,9.3,18:00:00,2004-12-30
12/30/2004 19:00:00,-200,8.6,19:00:00,2004-12-30
12/30/2004 20:00:00,-200,9.3,20:00:00,2004-12-30
12/30/2004 21:00:00,-200,8.7,21:00:00,2004-12-30
12/30/2004 22:00:00,-200,8,22:00:00,2004-12-30
12/30/2004 23:00:00,-200,7.7,23:00:00,2004-12-30
12/31/2004 00:00:00,-200,7.2,00:00:00,2004-12-31
12/31/2004 01:00:00,-200,6.9,01:00:00,2004-12-31
12/31/2004 02:00:00,-200,6.7,02:00:00,2004-12-31
12/31/2004 03:00:00,-200,7.6,03:00:00,2004-12-31
12/31/2004 04:00:00,-200,7.4,04:00:00,2004-12-31
12/31/2004 05:00:00,-200,6.9,05:00:00,2004-12-31
12/31/2004 06:00:00,-200,7.8,06:00:00,2004-12-31
12/31/2004 07:00:00,-200,8.1,07:00:00,2004-12-31
12/31/2004 08:00:00,-200,8.5,08:00:00,2004-12-31
12/31/2004 09:00:00,-200,8.9,09:00:00,2004-12-31
12/31/2004 10:00:00,-200,9.4,10:00:00,2004-12-31
12/31/2004 11:00:00,-200,10.8,11:00:00,2004-12-31
12/31/2004 12:00:00,-200,11.9,12:00:00,2004-12-31
12/31/2004 13:00:00,-200,12.2,13:00:00,2004-12-31
12/31/2004 14:00:00,-200,12,14:00:00,2004-12-31
12/31/2004 15:00:00,-200,12.7,15:00:00,2004-12-31
12/31/2004 16:00:00,-200,13.3,16:00:00,2004-12-31
12/31/2004 17:00:00,-200,11.4,17:00:00,2004-12-31
12/31/2004 18:00:00,-200,9.8,18:00:00,2004-12-31
12/31/2004 19:00:00,-200,9.3,19:00:00,2004-12-31
12/31/2004 20:00:00,-200,9.6,20:00:00,2004-12-31
12/31/2004 21:00:00,-200,9.1,21:00:00,2004-12-31
12/31/2004 22:00:00,-200,9.1,22:00:00,2004-12-31
12/31/2004 23:00:00,-200,7.8,23:00:00,2004-12-31
2005-01-01,-200,8.2,00:00:00,2005-01-01
2005-01-01,1.6,5.3,01:00:00,2005-01-01
2005-01-01,2.5,5.9,02:00:00,2005-01-01
2005-01-01,2.7,4.9,03:00:00,2005-01-01
2005-01-01,1.9,4.3,04:00:00,2005-01-01
2005-01-01,1.4,4.2,05:00:00,2005-01-01
2005-01-01,1.5,3.5,06:00:00,2005-01-01
2005-01-01,1.4,3,07:00:00,2005-01-01
2005-01-01,1.1,2.6,08:00:00,2005-01-01
2005-01-01,1,3.9,09:00:00,2005-01-01
2005-01-01,1.2,4.7,10:00:00,2005-01-01
2005-01-01,1.7,6.8,11:00:00,2005-01-01
2005-01-01,2.3,8.6,12:00:00,2005-01-01
2005-01-01,2.2,9.5,13:00:00,2005-01-01
2005-01-01,2.4,10.9,14:00:00,2005-01-01
2005-01-01,2.2,12.5,15:00:00,2005-01-01
2005-01-01,2.1,12.8,16:00:00,2005-01-01
2005-01-01,3,10.9,17:00:00,2005-01-01
2005-01-01,4.7,9,18:00:00,2005-01-01
2005-01-01,3.6,8.1,19:00:00,2005-01-01
2005-01-01,2.5,7.8,20:00:00,2005-01-01
2005-01-01,2.3,6.2,21:00:00,2005-01-01
2005-01-01,2.1,5.7,22:00:00,2005-01-01
2005-01-01,1.7,5.6,23:00:00,2005-01-01
2005-02-01,1.8,4.7,00:00:00,2005-01-02
2005-02-01,1.6,4.5,01:00:00,2005-01-02
2005-02-01,1.3,4.5,02:00:00,2005-01-02
2005-02-01,1.3,3.1,03:00:00,2005-01-02
2005-02-01,1.3,3.2,04:00:00,2005-01-02
2005-02-01,1.1,3.1,05:00:00,2005-01-02
2005-02-01,1,2.4,06:00:00,2005-01-02
2005-02-01,1,3.1,07:00:00,2005-01-02
2005-02-01,1.2,2.1,08:00:00,2005-01-02
2005-02-01,1.3,3.3,09:00:00,2005-01-02
2005-02-01,1.6,4.1,10:00:00,2005-01-02
2005-02-01,2.2,6.6,11:00:00,2005-01-02
2005-02-01,2.2,8,12:00:00,2005-01-02
2005-02-01,2.8,10.3,13:00:00,2005-01-02
2005-02-01,2.1,12.3,14:00:00,2005-01-02
2005-02-01,1.6,13.5,15:00:00,2005-01-02
2005-02-01,2.8,13.4,16:00:00,2005-01-02
2005-02-01,2.6,9.9,17:00:00,2005-01-02
2005-02-01,2.8,8.9,18:00:00,2005-01-02
2005-02-01,2.9,8.9,19:00:00,2005-01-02
2005-02-01,3.4,8.3,20:00:00,2005-01-02
2005-02-01,2.9,-200,21:00:00,2005-01-02
2005-02-01,3.2,-200,22:00:00,2005-01-02
2005-02-01,3.1,-200,23:00:00,2005-01-02
2005-03-01,3,-200,00:00:00,2005-01-03
2005-03-01,3.4,-200,01:00:00,2005-01-03
2005-03-01,3,-200,02:00:00,2005-01-03
2005-03-01,2.7,-200,03:00:00,2005-01-03
2005-03-01,-200,-200,04:00:00,2005-01-03
2005-03-01,1.1,-200,05:00:00,2005-01-03
2005-03-01,1.4,-200,06:00:00,2005-01-03
2005-03-01,1.8,-200,07:00:00,2005-01-03
2005-03-01,3.6,-200,08:00:00,2005-01-03
2005-03-01,3.1,-200,09:00:00,2005-01-03
2005-03-01,1.9,-200,10:00:00,2005-01-03
2005-03-01,1.7,-200,11:00:00,2005-01-03
2005-03-01,1.7,-200,12:00:00,2005-01-03
2005-03-01,1.6,-200,13:00:00,2005-01-03
2005-03-01,1.6,-200,14:00:00,2005-01-03
2005-03-01,1.7,-200,15:00:00,2005-01-03
2005-03-01,2.2,-200,16:00:00,2005-01-03
2005-03-01,3.3,-200,17:00:00,2005-01-03
2005-03-01,3.9,-200,18:00:00,2005-01-03
2005-03-01,5,-200,19:00:00,2005-01-03
2005-03-01,4.2,-200,20:00:00,2005-01-03
2005-03-01,3.2,-200,21:00:00,2005-01-03
2005-03-01,1.7,-200,22:00:00,2005-01-03
2005-03-01,1.5,-200,23:00:00,2005-01-03
2005-04-01,1.3,-200,00:00:00,2005-01-04
2005-04-01,1.2,-200,01:00:00,2005-01-04
2005-04-01,1.3,-200,02:00:00,2005-01-04
2005-04-01,0.8,-200,03:00:00,2005-01-04
2005-04-01,0.6,-200,04:00:00,2005-01-04
2005-04-01,0.8,-200,05:00:00,2005-01-04
2005-04-01,0.9,-200,06:00:00,2005-01-04
2005-04-01,1.1,-200,07:00:00,2005-01-04
2005-04-01,3.4,-200,08:00:00,2005-01-04
2005-04-01,3.6,-200,09:00:00,2005-01-04
2005-04-01,3.1,-200,10:00:00,2005-01-04
2005-04-01,3.3,-200,11:00:00,2005-01-04
2005-04-01,3.4,-200,12:00:00,2005-01-04
2005-04-01,2.8,-200,13:00:00,2005-01-04
2005-04-01,2.6,-200,14:00:00,2005-01-04
2005-04-01,3,-200,15:00:00,2005-01-04
2005-04-01,2.9,-200,16:00:00,2005-01-04
2005-04-01,3.8,-200,17:00:00,2005-01-04
2005-04-01,3.8,-200,18:00:00,2005-01-04
2005-04-01,3.6,-200,19:00:00,2005-01-04
2005-04-01,4.5,-200,20:00:00,2005-01-04
2005-04-01,3.7,-200,21:00:00,2005-01-04
2005-04-01,2.4,-200,22:00:00,2005-01-04
2005-04-01,1.7,-200,23:00:00,2005-01-04
2005-05-01,1.7,-200,00:00:00,2005-01-05
2005-05-01,1.7,9.5,01:00:00,2005-01-05
2005-05-01,1.9,9.1,02:00:00,2005-01-05
2005-05-01,2,8.1,03:00:00,2005-01-05
2005-05-01,2,7.9,04:00:00,2005-01-05
2005-05-01,1.7,7.6,05:00:00,2005-01-05
2005-05-01,1.8,7.5,06:00:00,2005-01-05
2005-05-01,2.2,7.9,07:00:00,2005-01-05
2005-05-01,3.7,8.6,08:00:00,2005-01-05
2005-05-01,4.8,9.1,09:00:00,2005-01-05
2005-05-01,4.8,9.8,10:00:00,2005-01-05
2005-05-01,5.2,11.2,11:00:00,2005-01-05
2005-05-01,5.9,12.8,12:00:00,2005-01-05
2005-05-01,5.9,13.4,13:00:00,2005-01-05
2005-05-01,3.1,14.3,14:00:00,2005-01-05
2005-05-01,2.6,14.6,15:00:00,2005-01-05
2005-05-01,2.8,14.2,16:00:00,2005-01-05
2005-05-01,2.8,13.8,17:00:00,2005-01-05
2005-05-01,2.8,13.6,18:00:00,2005-01-05
2005-05-01,3.1,13.4,19:00:00,2005-01-05
2005-05-01,3.3,13.5,20:00:00,2005-01-05
2005-05-01,2.7,13.4,21:00:00,2005-01-05
2005-05-01,2.3,13.2,22:00:00,2005-01-05
2005-05-01,1.6,13.2,23:00:00,2005-01-05
2005-06-01,1.6,12.5,00:00:00,2005-01-06
2005-06-01,1.7,12.3,01:00:00,2005-01-06
2005-06-01,1.6,12.5,02:00:00,2005-01-06
2005-06-01,1.4,12.6,03:00:00,2005-01-06
2005-06-01,-200,12,04:00:00,2005-01-06
2005-06-01,0.9,10.7,05:00:00,2005-01-06
2005-06-01,0.8,12.4,06:00:00,2005-01-06
2005-06-01,0.7,12.3,07:00:00,2005-01-06
2005-06-01,1.1,11.4,08:00:00,2005-01-06
2005-06-01,1.5,11.1,09:00:00,2005-01-06
2005-06-01,1.5,13.4,10:00:00,2005-01-06
2005-06-01,1.6,15.9,11:00:00,2005-01-06
2005-06-01,1.6,15.6,12:00:00,2005-01-06
2005-06-01,2,16.3,13:00:00,2005-01-06
2005-06-01,1.7,16.5,14:00:00,2005-01-06
2005-06-01,1.5,16.3,15:00:00,2005-01-06
2005-06-01,2,16.2,16:00:00,2005-01-06
2005-06-01,1.9,15.6,17:00:00,2005-01-06
2005-06-01,2.1,14.5,18:00:00,2005-01-06
2005-06-01,2.8,14,19:00:00,2005-01-06
2005-06-01,2.7,13.5,20:00:00,2005-01-06
2005-06-01,2.4,12.6,21:00:00,2005-01-06
2005-06-01,1.6,12,22:00:00,2005-01-06
2005-06-01,1.7,10.5,23:00:00,2005-01-06
2005-07-01,1.3,10,00:00:00,2005-01-07
2005-07-01,1.4,9.8,01:00:00,2005-01-07
2005-07-01,1.2,8,02:00:00,2005-01-07
2005-07-01,1,7.9,03:00:00,2005-01-07
2005-07-01,1,7,04:00:00,2005-01-07
2005-07-01,0.6,7.2,05:00:00,2005-01-07
2005-07-01,0.7,6.7,06:00:00,2005-01-07
2005-07-01,1,6.4,07:00:00,2005-01-07
2005-07-01,1.7,6,08:00:00,2005-01-07
2005-07-01,3,6.3,09:00:00,2005-01-07
2005-07-01,2.4,7.7,10:00:00,2005-01-07
2005-07-01,2.2,10.2,11:00:00,2005-01-07
2005-07-01,2.6,11.3,12:00:00,2005-01-07
2005-07-01,2.5,10.6,13:00:00,2005-01-07
2005-07-01,3,11.1,14:00:00,2005-01-07
2005-07-01,3.3,12.6,15:00:00,2005-01-07
2005-07-01,3.8,13.3,16:00:00,2005-01-07
2005-07-01,3.6,11.2,17:00:00,2005-01-07
2005-07-01,5,8.8,18:00:00,2005-01-07
2005-07-01,5.7,7.2,19:00:00,2005-01-07
2005-07-01,5,6.5,20:00:00,2005-01-07
2005-07-01,4.8,5.8,21:00:00,2005-01-07
2005-07-01,3.9,5.5,22:00:00,2005-01-07
2005-07-01,3.3,5.8,23:00:00,2005-01-07
2005-08-01,3.4,5.4,00:00:00,2005-01-08
2005-08-01,2.4,6.4,01:00:00,2005-01-08
2005-08-01,1.4,7,02:00:00,2005-01-08
2005-08-01,1.4,7.2,03:00:00,2005-01-08
2005-08-01,1.2,7.9,04:00:00,2005-01-08
2005-08-01,1.2,7.4,05:00:00,2005-01-08
2005-08-01,1.2,7.7,06:00:00,2005-01-08
2005-08-01,1.3,8.1,07:00:00,2005-01-08
2005-08-01,2.3,6.7,08:00:00,2005-01-08
2005-08-01,3.4,6.8,09:00:00,2005-01-08
2005-08-01,3,8.9,10:00:00,2005-01-08
2005-08-01,2.5,11.6,11:00:00,2005-01-08
2005-08-01,2.7,13.5,12:00:00,2005-01-08
2005-08-01,2.8,13.8,13:00:00,2005-01-08
2005-08-01,3.6,13.4,14:00:00,2005-01-08
2005-08-01,3.1,12.9,15:00:00,2005-01-08
2005-08-01,4.3,13.3,16:00:00,2005-01-08
2005-08-01,4.6,13,17:00:00,2005-01-08
2005-08-01,4.3,12.5,18:00:00,2005-01-08
2005-08-01,4.3,12.2,19:00:00,2005-01-08
2005-08-01,5.5,12.6,20:00:00,2005-01-08
2005-08-01,3.4,13.3,21:00:00,2005-01-08
2005-08-01,2.4,13.5,22:00:00,2005-01-08
2005-08-01,1.6,14.1,23:00:00,2005-01-08
2005-09-01,1.7,14,00:00:00,2005-01-09
2005-09-01,1.6,13.5,01:00:00,2005-01-09
2005-09-01,1.3,13.2,02:00:00,2005-01-09
2005-09-01,0.8,13.6,03:00:00,2005-01-09
2005-09-01,-200,13.7,04:00:00,2005-01-09
2005-09-01,0.6,13.5,05:00:00,2005-01-09
2005-09-01,0.6,12.5,06:00:00,2005-01-09
2005-09-01,0.5,13.2,07:00:00,2005-01-09
2005-09-01,0.6,13.1,08:00:00,2005-01-09
2005-09-01,0.7,13.8,09:00:00,2005-01-09
2005-09-01,0.9,13.7,10:00:00,2005-01-09
2005-09-01,1.5,14,11:00:00,2005-01-09
2005-09-01,1.9,15,12:00:00,2005-01-09
2005-09-01,1.9,16.9,13:00:00,2005-01-09
2005-09-01,2.2,16.6,14:00:00,2005-01-09
2005-09-01,3.8,16.4,15:00:00,2005-01-09
2005-09-01,2,16.1,16:00:00,2005-01-09
2005-09-01,2.2,15.7,17:00:00,2005-01-09
2005-09-01,3.3,15.4,18:00:00,2005-01-09
2005-09-01,2.7,15.2,19:00:00,2005-01-09
2005-09-01,2.6,14.7,20:00:00,2005-01-09
2005-09-01,2.5,14.4,21:00:00,2005-01-09
2005-09-01,1.5,14.3,22:00:00,2005-01-09
2005-09-01,1.9,14,23:00:00,2005-01-09
2005-10-01,2,13.7,00:00:00,2005-01-10
2005-10-01,1.7,13.1,01:00:00,2005-01-10
2005-10-01,1.2,13.2,02:00:00,2005-01-10
2005-10-01,0.9,12.8,03:00:00,2005-01-10
2005-10-01,0.6,12.9,04:00:00,2005-01-10
2005-10-01,-200,12.4,05:00:00,2005-01-10
2005-10-01,-200,13,06:00:00,2005-01-10
2005-10-01,0.4,12.3,07:00:00,2005-01-10
2005-10-01,2.6,12.8,08:00:00,2005-01-10
2005-10-01,3.5,13.1,09:00:00,2005-01-10
2005-10-01,2.1,12.8,10:00:00,2005-01-10
2005-10-01,2.1,13.1,11:00:00,2005-01-10
2005-10-01,1.7,13.7,12:00:00,2005-01-10
2005-10-01,2.6,14,13:00:00,2005-01-10
2005-10-01,2.6,14.4,14:00:00,2005-01-10
2005-10-01,2.4,14.1,15:00:00,2005-01-10
2005-10-01,2.4,14.1,16:00:00,2005-01-10
2005-10-01,2,14.1,17:00:00,2005-01-10
2005-10-01,2,14,18:00:00,2005-01-10
2005-10-01,3.1,13.8,19:00:00,2005-01-10
2005-10-01,3.3,13.4,20:00:00,2005-01-10
2005-10-01,3.3,13.2,21:00:00,2005-01-10
2005-10-01,2.6,13,22:00:00,2005-01-10
2005-10-01,1.7,12.7,23:00:00,2005-01-10
2005-11-01,1.8,12,00:00:00,2005-01-11
2005-11-01,1.5,13.2,01:00:00,2005-01-11
2005-11-01,1.1,12.4,02:00:00,2005-01-11
2005-11-01,0.9,13.1,03:00:00,2005-01-11
2005-11-01,0.7,11.8,04:00:00,2005-01-11
2005-11-01,0.7,12.3,05:00:00,2005-01-11
2005-11-01,0.9,12,06:00:00,2005-01-11
2005-11-01,1.3,11.7,07:00:00,2005-01-11
2005-11-01,3.2,12.1,08:00:00,2005-01-11
2005-11-01,5.1,12.5,09:00:00,2005-01-11
2005-11-01,3.7,12.8,10:00:00,2005-01-11
2005-11-01,3.2,13.4,11:00:00,2005-01-11
2005-11-01,3.1,13.4,12:00:00,2005-01-11
2005-11-01,3,13.6,13:00:00,2005-01-11
2005-11-01,3.6,13.8,14:00:00,2005-01-11
2005-11-01,3.2,13.7,15:00:00,2005-01-11
2005-11-01,3.9,13.6,16:00:00,2005-01-11
2005-11-01,3.4,13.4,17:00:00,2005-01-11
2005-11-01,3.9,13.3,18:00:00,2005-01-11
2005-11-01,3.6,13.2,19:00:00,2005-01-11
2005-11-01,4.7,12.9,20:00:00,2005-01-11
2005-11-01,4.1,12.6,21:00:00,2005-01-11
2005-11-01,3.4,12,22:00:00,2005-01-11
2005-11-01,3.5,11.9,23:00:00,2005-01-11
2005-12-01,1.2,12,00:00:00,2005-01-12
2005-12-01,2.4,11.4,01:00:00,2005-01-12
2005-12-01,2.1,11.2,02:00:00,2005-01-12
2005-12-01,1.1,11.5,03:00:00,2005-01-12
2005-12-01,-200,10.7,04:00:00,2005-01-12
2005-12-01,1,10,05:00:00,2005-01-12
2005-12-01,1.4,9.2,06:00:00,2005-01-12
2005-12-01,1.8,8.8,07:00:00,2005-01-12
2005-12-01,3.8,8.7,08:00:00,2005-01-12
2005-12-01,4.1,8.9,09:00:00,2005-01-12
2005-12-01,4.4,9.9,10:00:00,2005-01-12
2005-12-01,3.5,11.8,11:00:00,2005-01-12
2005-12-01,3.5,13,12:00:00,2005-01-12
2005-12-01,3.8,14.7,13:00:00,2005-01-12
2005-12-01,3.1,15.1,14:00:00,2005-01-12
2005-12-01,3.4,15.7,15:00:00,2005-01-12
2005-12-01,3.3,15.8,16:00:00,2005-01-12
2005-12-01,3.4,14.6,17:00:00,2005-01-12
2005-12-01,4.7,14.3,18:00:00,2005-01-12
2005-12-01,5.7,14.1,19:00:00,2005-01-12
2005-12-01,5.6,13.1,20:00:00,2005-01-12
2005-12-01,5.9,12,21:00:00,2005-01-12
2005-12-01,3.6,10.7,22:00:00,2005-01-12
2005-12-01,2.5,10,23:00:00,2005-01-12
01/13/2005 00:00:00,2.9,9.4,00:00:00,2005-01-13
01/13/2005 01:00:00,2.5,8.5,01:00:00,2005-01-13
01/13/2005 02:00:00,1.7,8.4,02:00:00,2005-01-13
01/13/2005 03:00:00,1.6,6.9,03:00:00,2005-01-13
01/13/2005 04:00:00,1.1,6.2,04:00:00,2005-01-13
01/13/2005 05:00:00,0.9,7,05:00:00,2005-01-13
01/13/2005 06:00:00,1,6.5,06:00:00,2005-01-13
01/13/2005 07:00:00,1.6,7.7,07:00:00,2005-01-13
01/13/2005 08:00:00,3.1,8.2,08:00:00,2005-01-13
01/13/2005 09:00:00,4.1,8.8,09:00:00,2005-01-13
01/13/2005 10:00:00,3.9,9.7,10:00:00,2005-01-13
01/13/2005 11:00:00,3.6,11.7,11:00:00,2005-01-13
01/13/2005 12:00:00,3.2,13.1,12:00:00,2005-01-13
01/13/2005 13:00:00,2.2,14.2,13:00:00,2005-01-13
01/13/2005 14:00:00,2.4,14.2,14:00:00,2005-01-13
01/13/2005 15:00:00,2.7,14,15:00:00,2005-01-13
01/13/2005 16:00:00,2.7,13.5,16:00:00,2005-01-13
01/13/2005 17:00:00,3.9,12.3,17:00:00,2005-01-13
01/13/2005 18:00:00,5.2,11.4,18:00:00,2005-01-13
01/13/2005 19:00:00,4,10.8,19:00:00,2005-01-13
01/13/2005 20:00:00,2.9,11,20:00:00,2005-01-13
01/13/2005 21:00:00,3.3,9.5,21:00:00,2005-01-13
01/13/2005 22:00:00,2,8.8,22:00:00,2005-01-13
01/13/2005 23:00:00,1.8,8,23:00:00,2005-01-13
01/14/2005 00:00:00,2.7,7.6,00:00:00,2005-01-14
01/14/2005 01:00:00,1.8,7.1,01:00:00,2005-01-14
01/14/2005 02:00:00,1.3,7.1,02:00:00,2005-01-14
01/14/2005 03:00:00,1,6.7,03:00:00,2005-01-14
01/14/2005 04:00:00,1.1,5.1,04:00:00,2005-01-14
01/14/2005 05:00:00,1.6,4.3,05:00:00,2005-01-14
01/14/2005 06:00:00,1.3,5.3,06:00:00,2005-01-14
01/14/2005 07:00:00,1.4,5.7,07:00:00,2005-01-14
01/14/2005 08:00:00,5,6.8,08:00:00,2005-01-14
01/14/2005 09:00:00,4.3,6.9,09:00:00,2005-01-14
01/14/2005 10:00:00,4.1,8,10:00:00,2005-01-14
01/14/2005 11:00:00,3.8,9.3,11:00:00,2005-01-14
01/14/2005 12:00:00,3.1,10.2,12:00:00,2005-01-14
01/14/2005 13:00:00,3.3,11,13:00:00,2005-01-14
01/14/2005 14:00:00,3.1,11.3,14:00:00,2005-01-14
01/14/2005 15:00:00,2.7,12.2,15:00:00,2005-01-14
01/14/2005 16:00:00,3.4,11.9,16:00:00,2005-01-14
01/14/2005 17:00:00,5,10.3,17:00:00,2005-01-14
01/14/2005 18:00:00,5.7,8.2,18:00:00,2005-01-14
01/14/2005 19:00:00,5.8,7.9,19:00:00,2005-01-14
01/14/2005 20:00:00,5.8,8.3,20:00:00,2005-01-14
01/14/2005 21:00:00,5,8.2,21:00:00,2005-01-14
01/14/2005 22:00:00,1.7,8.3,22:00:00,2005-01-14
01/14/2005 23:00:00,1.6,6.7,23:00:00,2005-01-14
01/15/2005 00:00:00,2.3,6.4,00:00:00,2005-01-15
01/15/2005 01:00:00,2.4,4.9,01:00:00,2005-01-15
01/15/2005 02:00:00,2,4.8,02:00:00,2005-01-15
01/15/2005 03:00:00,1.6,3.3,03:00:00,2005-01-15
01/15/2005 04:00:00,-200,2.4,04:00:00,2005-01-15
01/15/2005 05:00:00,1.1,3.4,05:00:00,2005-01-15
01/15/2005 06:00:00,1,4.2,06:00:00,2005-01-15
01/15/2005 07:00:00,1.3,3.5,07:00:00,2005-01-15
01/15/2005 08:00:00,1.9,3.5,08:00:00,2005-01-15
01/15/2005 09:00:00,2.6,4,09:00:00,2005-01-15
01/15/2005 10:00:00,2.7,4.5,10:00:00,2005-01-15
01/15/2005 11:00:00,2.4,5.6,11:00:00,2005-01-15
01/15/2005 12:00:00,2.7,7.5,12:00:00,2005-01-15
01/15/2005 13:00:00,3.1,8.9,13:00:00,2005-01-15
01/15/2005 14:00:00,4.4,10.6,14:00:00,2005-01-15
01/15/2005 15:00:00,3.2,12.3,15:00:00,2005-01-15
01/15/2005 16:00:00,2.9,12.2,16:00:00,2005-01-15
01/15/2005 17:00:00,3,10.5,17:00:00,2005-01-15
01/15/2005 18:00:00,3.7,8.7,18:00:00,2005-01-15
01/15/2005 19:00:00,5.2,7.9,19:00:00,2005-01-15
01/15/2005 20:00:00,3.3,7.6,20:00:00,2005-01-15
01/15/2005 21:00:00,3.6,6.5,21:00:00,2005-01-15
01/15/2005 22:00:00,2.3,5.9,22:00:00,2005-01-15
01/15/2005 23:00:00,3,5.2,23:00:00,2005-01-15
01/16/2005 00:00:00,3.8,5.2,00:00:00,2005-01-16
01/16/2005 01:00:00,3.2,4.9,01:00:00,2005-01-16
01/16/2005 02:00:00,2.1,5.1,02:00:00,2005-01-16
01/16/2005 03:00:00,1.7,4,03:00:00,2005-01-16
01/16/2005 04:00:00,1.7,3.7,04:00:00,2005-01-16
01/16/2005 05:00:00,1.4,4.5,05:00:00,2005-01-16
01/16/2005 06:00:00,1.2,4.7,06:00:00,2005-01-16
01/16/2005 07:00:00,1.4,3.9,07:00:00,2005-01-16
01/16/2005 08:00:00,1.4,5.7,08:00:00,2005-01-16
01/16/2005 09:00:00,1.7,6.1,09:00:00,2005-01-16
01/16/2005 10:00:00,1,9,10:00:00,2005-01-16
01/16/2005 11:00:00,1,10.7,11:00:00,2005-01-16
01/16/2005 12:00:00,0.8,11.1,12:00:00,2005-01-16
01/16/2005 13:00:00,1,11.9,13:00:00,2005-01-16
01/16/2005 14:00:00,0.8,11.4,14:00:00,2005-01-16
01/16/2005 15:00:00,0.7,11.3,15:00:00,2005-01-16
01/16/2005 16:00:00,1.1,11,16:00:00,2005-01-16
01/16/2005 17:00:00,1.1,10.3,17:00:00,2005-01-16
01/16/2005 18:00:00,1.2,8.4,18:00:00,2005-01-16
01/16/2005 19:00:00,2,8.3,19:00:00,2005-01-16
01/16/2005 20:00:00,2.2,8.1,20:00:00,2005-01-16
01/16/2005 21:00:00,1.5,7.7,21:00:00,2005-01-16
01/16/2005 22:00:00,1.2,7,22:00:00,2005-01-16
01/16/2005 23:00:00,1.5,6.6,23:00:00,2005-01-16
01/17/2005 00:00:00,1.4,6.4,00:00:00,2005-01-17
01/17/2005 01:00:00,1.2,6,01:00:00,2005-01-17
01/17/2005 02:00:00,1,4.4,02:00:00,2005-01-17
01/17/2005 03:00:00,0.6,4,03:00:00,2005-01-17
01/17/2005 04:00:00,0.7,3.7,04:00:00,2005-01-17
01/17/2005 05:00:00,0.5,2.6,05:00:00,2005-01-17
01/17/2005 06:00:00,0.7,3.2,06:00:00,2005-01-17
01/17/2005 07:00:00,1,3.6,07:00:00,2005-01-17
01/17/2005 08:00:00,3,1.8,08:00:00,2005-01-17
01/17/2005 09:00:00,4.1,2.4,09:00:00,2005-01-17
01/17/2005 10:00:00,3.1,4.6,10:00:00,2005-01-17
01/17/2005 11:00:00,3.8,8.2,11:00:00,2005-01-17
01/17/2005 12:00:00,2.7,10.5,12:00:00,2005-01-17
01/17/2005 13:00:00,3.1,11.1,13:00:00,2005-01-17
01/17/2005 14:00:00,3.1,11.1,14:00:00,2005-01-17
01/17/2005 15:00:00,3.2,12.4,15:00:00,2005-01-17
01/17/2005 16:00:00,3.3,12.9,16:00:00,2005-01-17
01/17/2005 17:00:00,4,11.4,17:00:00,2005-01-17
01/17/2005 18:00:00,8.6,9.2,18:00:00,2005-01-17
01/17/2005 19:00:00,8.7,7.8,19:00:00,2005-01-17
01/17/2005 20:00:00,3.6,7.2,20:00:00,2005-01-17
01/17/2005 21:00:00,3,6,21:00:00,2005-01-17
01/17/2005 22:00:00,1.9,5.3,22:00:00,2005-01-17
01/17/2005 23:00:00,1.9,4.2,23:00:00,2005-01-17
01/18/2005 00:00:00,1.6,3.4,00:00:00,2005-01-18
01/18/2005 01:00:00,1.4,3,01:00:00,2005-01-18
01/18/2005 02:00:00,1,3.2,02:00:00,2005-01-18
01/18/2005 03:00:00,0.7,3.3,03:00:00,2005-01-18
01/18/2005 04:00:00,-200,4.5,04:00:00,2005-01-18
01/18/2005 05:00:00,0.8,3.1,05:00:00,2005-01-18
01/18/2005 06:00:00,0.9,4.2,06:00:00,2005-01-18
01/18/2005 07:00:00,1.5,3.4,07:00:00,2005-01-18
01/18/2005 08:00:00,3.1,3.9,08:00:00,2005-01-18
01/18/2005 09:00:00,5.1,4.3,09:00:00,2005-01-18
01/18/2005 10:00:00,5.8,5.6,10:00:00,2005-01-18
01/18/2005 11:00:00,3.8,5.5,11:00:00,2005-01-18
01/18/2005 12:00:00,4.4,5.1,12:00:00,2005-01-18
01/18/2005 13:00:00,4.9,5.5,13:00:00,2005-01-18
01/18/2005 14:00:00,5.2,5.5,14:00:00,2005-01-18
01/18/2005 15:00:00,4.6,5,15:00:00,2005-01-18
01/18/2005 16:00:00,4.8,5.2,16:00:00,2005-01-18
01/18/2005 17:00:00,4.9,5.3,17:00:00,2005-01-18
01/18/2005 18:00:00,4.9,5,18:00:00,2005-01-18
01/18/2005 19:00:00,5.5,5.1,19:00:00,2005-01-18
01/18/2005 20:00:00,4.2,6.4,20:00:00,2005-01-18
01/18/2005 21:00:00,1.5,10.3,21:00:00,2005-01-18
01/18/2005 22:00:00,0.1,11.3,22:00:00,2005-01-18
01/18/2005 23:00:00,0.2,9.8,23:00:00,2005-01-18
01/19/2005 00:00:00,0.9,9.5,00:00:00,2005-01-19
01/19/2005 01:00:00,1,9.9,01:00:00,2005-01-19
01/19/2005 02:00:00,0.4,9.9,02:00:00,2005-01-19
01/19/2005 03:00:00,-200,6.9,03:00:00,2005-01-19
01/19/2005 04:00:00,-200,4.8,04:00:00,2005-01-19
01/19/2005 05:00:00,-200,4.7,05:00:00,2005-01-19
